timestamp,open,high,low,close
2001-11-05,1.4723,1.4737,1.4696,1.4721
2001-11-06,1.4721,1.4739,1.4694,1.4709
2001-11-07,1.4709,1.4744,1.4672,1.4689
2001-11-08,1.4687,1.4706,1.4635,1.4658
2001-11-09,1.466,1.4699,1.4629,1.4651
2001-11-12,1.4645,1.4677,1.4584,1.4636
2001-11-13,1.4636,1.4723,1.4628,1.4706
2001-11-14,1.4713,1.4737,1.4665,1.4686
2001-11-15,1.4684,1.4731,1.4637,1.4644
2001-11-16,1.4648,1.4692,1.4628,1.4656
2001-11-19,1.466,1.4674,1.4573,1.4586
2001-11-20,1.4592,1.4601,1.4538,1.4559
2001-11-21,1.4556,1.4584,1.4521,1.4536
2001-11-22,1.4534,1.4616,1.452,1.4586
2001-11-23,1.458,1.4645,1.4578,1.4629
2001-11-26,1.4637,1.4667,1.4637,1.4637
2001-11-27,1.4644,1.4672,1.4605,1.463
2001-11-28,1.463,1.4644,1.4522,1.4615
2001-11-29,1.4615,1.4709,1.4591,1.4693
2001-11-30,1.4694,1.4753,1.4673,1.4701
2001-12-03,1.4709,1.4766,1.4687,1.4752
2001-12-04,1.4758,1.4759,1.4707,1.4716
2001-12-05,1.4716,1.4763,1.47,1.4739
2001-12-06,1.4742,1.4765,1.4703,1.4737
2001-12-07,1.4737,1.4799,1.4723,1.4752
2001-12-10,1.4757,1.4821,1.4752,1.4802
2001-12-11,1.48,1.4824,1.4745,1.4751
2001-12-12,1.4752,1.4794,1.472,1.4746
2001-12-13,1.4746,1.4772,1.4713,1.475
2001-12-14,1.4752,1.4773,1.4714,1.473
2001-12-17,1.471,1.4782,1.4694,1.4752
2001-12-18,1.4752,1.4766,1.4717,1.4752
2001-12-19,1.4752,1.4787,1.4716,1.4746
2001-12-20,1.4744,1.4766,1.4645,1.4677
2001-12-21,1.4673,1.4706,1.4587,1.4672
2001-12-24,1.4679,1.4867,1.4641,1.4845
2001-12-25,1.4838,1.4883,1.4788,1.4788
2001-12-26,1.4809,1.4874,1.4788,1.4868
2001-12-27,1.4872,1.4895,1.4771,1.4817
2001-12-28,1.483,1.4838,1.4775,1.4803
2001-12-31,1.4815,1.4835,1.4749,1.4773
2002-01-01,1.478,1.4864,1.475,1.4837
2002-01-03,1.4845,1.4887,1.4809,1.4831
2002-01-04,1.4838,1.4846,1.4751,1.478
2002-01-07,1.4752,1.4794,1.4706,1.4737
2002-01-08,1.4736,1.4781,1.467,1.4772
2002-01-09,1.4773,1.4804,1.4743,1.4802
2002-01-10,1.4801,1.4845,1.4759,1.4809
2002-01-11,1.4809,1.4838,1.4753,1.4767
2002-01-14,1.4788,1.4811,1.4767,1.4808
2002-01-15,1.4802,1.4814,1.4759,1.4767
2002-01-16,1.4766,1.4774,1.4651,1.4665
2002-01-17,1.4664,1.47,1.4615,1.4681
2002-01-18,1.4686,1.4716,1.4665,1.4686
2002-01-21,1.468,1.4716,1.466,1.4673
2002-01-22,1.4673,1.4731,1.4658,1.4716
2002-01-23,1.4713,1.4752,1.4659,1.4678
2002-01-24,1.468,1.4721,1.4645,1.4701
2002-01-25,1.4694,1.4766,1.4649,1.4735
2002-01-28,1.4703,1.476,1.4694,1.4703
2002-01-29,1.4702,1.473,1.4692,1.4713
2002-01-30,1.471,1.4736,1.4674,1.4723
2002-01-31,1.4721,1.4778,1.4702,1.4764
2002-02-01,1.4772,1.4803,1.4738,1.478
2002-02-04,1.4779,1.4815,1.4756,1.4772
2002-02-05,1.4771,1.4778,1.4693,1.473
2002-02-06,1.473,1.4745,1.4688,1.4713
2002-02-07,1.4713,1.4732,1.468,1.471
2002-02-08,1.4716,1.4752,1.4701,1.475
2002-02-11,1.4752,1.4795,1.473,1.4766
2002-02-12,1.4767,1.4803,1.4743,1.4785
2002-02-13,1.4781,1.4828,1.4756,1.4809
2002-02-14,1.4809,1.4839,1.4792,1.4831
2002-02-15,1.4831,1.4839,1.4794,1.4814
2002-02-18,1.4811,1.4843,1.4785,1.4801
2002-02-19,1.4802,1.4809,1.4766,1.478
2002-02-20,1.478,1.4816,1.4767,1.4794
2002-02-21,1.4799,1.481,1.4766,1.4795
2002-02-22,1.4795,1.4823,1.4764,1.4788
2002-02-25,1.4795,1.4809,1.4737,1.4751
2002-02-26,1.4752,1.4778,1.4729,1.4752
2002-02-27,1.4751,1.4785,1.4732,1.4753
2002-02-28,1.4756,1.4779,1.4723,1.4746
2002-03-01,1.4744,1.4775,1.473,1.4759
2002-03-04,1.4752,1.4814,1.4752,1.4766
2002-03-05,1.4766,1.4785,1.4742,1.4771
2002-03-06,1.4766,1.4775,1.4728,1.4749
2002-03-07,1.4743,1.4764,1.4678,1.4716
2002-03-08,1.4723,1.4751,1.4681,1.4744
2002-03-11,1.4737,1.4744,1.4687,1.47
2002-03-12,1.47,1.4709,1.4652,1.4692
2002-03-13,1.4688,1.4706,1.4665,1.4671
2002-03-14,1.4672,1.4687,1.4595,1.4601
2002-03-15,1.4601,1.4644,1.4594,1.4615
2002-03-18,1.4615,1.4651,1.4608,1.4635
2002-03-19,1.463,1.468,1.4622,1.4637
2002-03-20,1.4641,1.4666,1.4616,1.463
2002-03-21,1.4631,1.4653,1.4606,1.4613
2002-03-22,1.4608,1.4635,1.4584,1.4608
2002-03-25,1.4608,1.4622,1.4581,1.4614
2002-03-26,1.4613,1.4645,1.4565,1.4627
2002-03-27,1.4624,1.4673,1.4602,1.4643
2002-03-28,1.4642,1.468,1.4628,1.4651
2002-03-29,1.4657,1.468,1.4622,1.4657
2002-04-01,1.4651,1.468,1.4601,1.4628
2002-04-02,1.4629,1.4643,1.4607,1.4627
2002-04-03,1.4622,1.4643,1.4598,1.461
2002-04-04,1.4608,1.4641,1.4594,1.461
2002-04-05,1.4608,1.4678,1.4607,1.463
2002-04-08,1.4637,1.4656,1.4621,1.4644
2002-04-09,1.4642,1.468,1.4637,1.4664
2002-04-10,1.4663,1.4692,1.4652,1.4674
2002-04-11,1.468,1.4696,1.4637,1.4649
2002-04-12,1.4651,1.4667,1.4634,1.4652
2002-04-15,1.4653,1.4701,1.4643,1.4671
2002-04-16,1.4673,1.4709,1.4658,1.468
2002-04-17,1.4674,1.4723,1.4673,1.4689
2002-04-18,1.4693,1.4716,1.4641,1.4665
2002-04-19,1.4666,1.4696,1.465,1.4666
2002-04-22,1.4657,1.4692,1.4644,1.4685
2002-04-23,1.4684,1.4696,1.4657,1.4665
2002-04-24,1.4665,1.468,1.4637,1.4653
2002-04-25,1.4651,1.467,1.4622,1.4628
2002-04-26,1.4628,1.4671,1.4613,1.463
2002-04-29,1.463,1.4696,1.4615,1.4624
2002-04-30,1.4624,1.465,1.4555,1.4578
2002-05-01,1.4579,1.4579,1.449,1.4509
2002-05-02,1.4513,1.4579,1.4499,1.4523
2002-05-03,1.4526,1.4577,1.4515,1.4551
2002-05-06,1.4551,1.4578,1.4544,1.4559
2002-05-07,1.4558,1.4593,1.4528,1.4538
2002-05-08,1.4537,1.4565,1.4529,1.4551
2002-05-09,1.455,1.4558,1.4522,1.4526
2002-05-10,1.4529,1.4551,1.4519,1.4536
2002-05-13,1.4536,1.4565,1.4522,1.4543
2002-05-14,1.4542,1.4581,1.4528,1.4569
2002-05-15,1.4566,1.4573,1.4529,1.4543
2002-05-16,1.4557,1.4586,1.4537,1.4557
2002-05-17,1.4557,1.4574,1.4535,1.4541
2002-05-20,1.4565,1.4565,1.4512,1.4522
2002-05-21,1.4523,1.4541,1.4492,1.45
2002-05-22,1.4501,1.4538,1.4486,1.4527
2002-05-23,1.4529,1.4555,1.4507,1.4534
2002-05-24,1.4538,1.4593,1.4527,1.4579
2002-05-27,1.4559,1.4601,1.4543,1.458
2002-05-28,1.4579,1.4635,1.4551,1.4615
2002-05-29,1.4609,1.468,1.4595,1.4665
2002-05-30,1.466,1.4694,1.4622,1.4637
2002-05-31,1.4636,1.4665,1.4614,1.4634
2002-06-03,1.461,1.4688,1.461,1.4673
2002-06-04,1.4674,1.4702,1.4651,1.4695
2002-06-05,1.47,1.4723,1.4684,1.4701
2002-06-06,1.4702,1.4766,1.4673,1.473
2002-06-07,1.4735,1.4752,1.4673,1.4687
2002-06-10,1.4687,1.473,1.4684,1.4716
2002-06-11,1.4715,1.4768,1.4699,1.4739
2002-06-12,1.4742,1.4782,1.473,1.4779
2002-06-13,1.478,1.4781,1.4744,1.4752
2002-06-14,1.4751,1.4774,1.4723,1.4742
2002-06-17,1.4743,1.4773,1.4735,1.4758
2002-06-18,1.4758,1.4773,1.4738,1.475
2002-06-19,1.4752,1.4775,1.4699,1.4707
2002-06-20,1.4703,1.4723,1.4673,1.4709
2002-06-21,1.471,1.4722,1.4651,1.4666
2002-06-24,1.4664,1.4709,1.4652,1.4684
2002-06-25,1.467,1.4696,1.4652,1.4674
2002-06-26,1.4678,1.4709,1.4644,1.4686
2002-06-27,1.4685,1.4737,1.4658,1.4737
2002-06-28,1.4716,1.4732,1.4679,1.4701
2002-07-01,1.4671,1.4716,1.467,1.4687
2002-07-02,1.4688,1.4703,1.4641,1.4651
2002-07-03,1.4657,1.4671,1.4605,1.4637
2002-07-04,1.4634,1.4659,1.4622,1.4648
2002-07-05,1.4644,1.4673,1.4622,1.4659
2002-07-08,1.4658,1.4701,1.4653,1.4694
2002-07-09,1.4689,1.4732,1.4679,1.4731
2002-07-10,1.4725,1.4749,1.4694,1.471
2002-07-11,1.4709,1.4713,1.4649,1.4658
2002-07-12,1.4656,1.4694,1.4644,1.4689
2002-07-15,1.4686,1.4709,1.4653,1.4659
2002-07-16,1.4658,1.4689,1.4645,1.4667
2002-07-17,1.4666,1.4687,1.4622,1.4657
2002-07-18,1.466,1.466,1.4622,1.4644
2002-07-19,1.4643,1.4658,1.4588,1.4608
2002-07-22,1.4627,1.4627,1.4515,1.4559
2002-07-23,1.4558,1.4574,1.4507,1.4538
2002-07-24,1.4538,1.457,1.4435,1.447
2002-07-25,1.4465,1.4522,1.445,1.4466
2002-07-26,1.4469,1.4514,1.4427,1.4466
2002-07-29,1.4535,1.4577,1.4509,1.4572
2002-07-30,1.4572,1.46,1.4542,1.4579
2002-07-31,1.4578,1.4584,1.4507,1.4527
2002-08-01,1.4529,1.4531,1.4457,1.449
2002-08-02,1.4486,1.4531,1.4462,1.4505
2002-08-05,1.45,1.4551,1.4471,1.4535
2002-08-06,1.4537,1.4586,1.45,1.4565
2002-08-07,1.4569,1.4602,1.4555,1.4577
2002-08-08,1.4579,1.4636,1.4555,1.4622
2002-08-09,1.4621,1.4644,1.4565,1.4586
2002-08-12,1.4579,1.4631,1.4558,1.4617
2002-08-13,1.4621,1.4651,1.4594,1.4617
2002-08-14,1.4615,1.4637,1.457,1.461
2002-08-15,1.4608,1.4648,1.4588,1.4623
2002-08-16,1.4622,1.4673,1.4601,1.4663
2002-08-19,1.4637,1.4687,1.4622,1.4673
2002-08-20,1.4672,1.4708,1.4641,1.468
2002-08-21,1.4673,1.4709,1.4658,1.468
2002-08-22,1.468,1.4728,1.4658,1.4722
2002-08-23,1.4723,1.4744,1.4694,1.472
2002-08-26,1.4716,1.4729,1.4685,1.4709
2002-08-27,1.4703,1.4731,1.4651,1.4673
2002-08-28,1.4672,1.4723,1.4651,1.4693
2002-08-29,1.47,1.4717,1.4672,1.4709
2002-08-30,1.4709,1.4724,1.4666,1.4706
2002-09-02,1.4715,1.4732,1.4687,1.4715
2002-09-03,1.4714,1.4729,1.4656,1.4665
2002-09-04,1.4665,1.4667,1.4615,1.4641
2002-09-05,1.4638,1.4649,1.4572,1.4599
2002-09-06,1.4599,1.4615,1.4558,1.4577
2002-09-09,1.4565,1.4602,1.4545,1.4579
2002-09-10,1.458,1.4617,1.4565,1.4592
2002-09-11,1.4592,1.466,1.4579,1.4652
2002-09-12,1.4651,1.4699,1.4631,1.4693
2002-09-13,1.4687,1.4701,1.4629,1.4673
2002-09-16,1.4666,1.4696,1.4658,1.4685
2002-09-17,1.4687,1.4737,1.4658,1.4702
2002-09-18,1.4701,1.4721,1.4653,1.468
2002-09-19,1.4687,1.4709,1.4615,1.4622
2002-09-20,1.4624,1.4665,1.4606,1.4644
2002-09-23,1.4656,1.466,1.4615,1.4634
2002-09-24,1.4636,1.4659,1.4615,1.463
2002-09-25,1.4631,1.4657,1.4606,1.4637
2002-09-26,1.4638,1.4686,1.4609,1.466
2002-09-27,1.466,1.4684,1.4644,1.465
2002-09-30,1.4522,1.4658,1.4522,1.4562
2002-10-01,1.455,1.4608,1.4537,1.4606
2002-10-02,1.4601,1.4642,1.4565,1.4586
2002-10-03,1.4586,1.4613,1.4569,1.4594
2002-10-04,1.4594,1.4637,1.4572,1.4615
2002-10-07,1.4605,1.463,1.4598,1.4622
2002-10-08,1.4622,1.468,1.4608,1.4657
2002-10-09,1.466,1.468,1.4629,1.4644
2002-10-10,1.4637,1.4653,1.4601,1.463
2002-10-11,1.463,1.4658,1.4606,1.4635
2002-10-14,1.4617,1.4644,1.46,1.4614
2002-10-15,1.4615,1.4679,1.4594,1.4672
2002-10-16,1.4671,1.4701,1.4645,1.466
2002-10-17,1.4663,1.4694,1.4644,1.4685
2002-10-18,1.468,1.4702,1.4663,1.4694
2002-10-21,1.4701,1.4708,1.4674,1.47
2002-10-22,1.4701,1.4715,1.4666,1.4674
2002-10-23,1.4679,1.4693,1.4644,1.468
2002-10-24,1.4678,1.4685,1.4642,1.4671
2002-10-25,1.4673,1.4681,1.4638,1.4657
2002-10-28,1.467,1.4688,1.4631,1.4645
2002-10-29,1.4651,1.466,1.4623,1.463
2002-10-30,1.4634,1.4658,1.4616,1.4645
2002-10-31,1.4644,1.4673,1.4601,1.4622
2002-11-01,1.463,1.4637,1.4587,1.461
2002-11-04,1.4614,1.4644,1.4601,1.4627
2002-11-05,1.463,1.4644,1.4586,1.4623
2002-11-06,1.4628,1.4644,1.4595,1.4608
2002-11-07,1.4615,1.4656,1.4608,1.4637
2002-11-08,1.4637,1.4651,1.4613,1.4616
2002-11-11,1.462,1.4644,1.4608,1.4623
2002-11-12,1.4627,1.4637,1.4601,1.4622
2002-11-13,1.4622,1.4677,1.4602,1.4665
2002-11-14,1.4665,1.4673,1.4637,1.4658
2002-11-15,1.4664,1.4672,1.4635,1.4651
2002-11-18,1.4649,1.4687,1.4644,1.4671
2002-11-19,1.467,1.4694,1.4652,1.468
2002-11-20,1.4679,1.4693,1.4651,1.4684
2002-11-21,1.4687,1.4695,1.4665,1.4689
2002-11-22,1.4688,1.4731,1.4684,1.4723
2002-11-25,1.4724,1.4758,1.4707,1.473
2002-11-26,1.4731,1.475,1.4709,1.4732
2002-11-27,1.4742,1.4763,1.4714,1.4744
2002-11-28,1.4744,1.4765,1.472,1.4757
2002-11-29,1.4757,1.4766,1.473,1.4744
2002-12-02,1.4744,1.4787,1.4708,1.4717
2002-12-03,1.4716,1.4739,1.4694,1.471
2002-12-04,1.4714,1.4736,1.4694,1.4708
2002-12-05,1.4713,1.4744,1.4701,1.4716
2002-12-06,1.4716,1.4728,1.4694,1.4714
2002-12-09,1.4714,1.4746,1.4694,1.4724
2002-12-10,1.4725,1.4743,1.472,1.4731
2002-12-11,1.4729,1.4745,1.4713,1.4738
2002-12-12,1.4737,1.4782,1.4723,1.4766
2002-12-13,1.4765,1.4788,1.4716,1.4766
2002-12-16,1.4759,1.4792,1.4732,1.475
2002-12-17,1.4746,1.4759,1.4664,1.468
2002-12-18,1.4686,1.4694,1.4615,1.4627
2002-12-19,1.4627,1.4648,1.46,1.4609
2002-12-20,1.4609,1.4641,1.4599,1.4621
2002-12-23,1.4616,1.4636,1.4543,1.4565
2002-12-24,1.4565,1.4573,1.4495,1.4513
2002-12-25,1.4513,1.4543,1.4443,1.4514
2002-12-26,1.4498,1.4544,1.4495,1.453
2002-12-27,1.4529,1.4573,1.4506,1.4515
2002-12-30,1.4521,1.4565,1.4509,1.4535
2002-12-31,1.4531,1.4578,1.449,1.45
2003-01-01,1.4501,1.4543,1.4464,1.4529
2003-01-02,1.4529,1.4558,1.447,1.4522
2003-01-03,1.4516,1.4578,1.4514,1.4564
2003-01-06,1.4579,1.4586,1.4543,1.4574
2003-01-07,1.4573,1.4601,1.4549,1.4585
2003-01-08,1.4579,1.4606,1.4535,1.4566
2003-01-09,1.4566,1.4614,1.455,1.4586
2003-01-10,1.4588,1.4631,1.4569,1.4594
2003-01-13,1.4606,1.4681,1.4562,1.461
2003-01-14,1.4617,1.4637,1.4601,1.4628
2003-01-15,1.463,1.4651,1.4608,1.4616
2003-01-16,1.4615,1.4637,1.458,1.4601
2003-01-17,1.4587,1.4622,1.4571,1.4609
2003-01-20,1.4606,1.463,1.4591,1.4613
2003-01-21,1.4608,1.4629,1.4594,1.4608
2003-01-22,1.4615,1.4644,1.4608,1.4634
2003-01-23,1.463,1.4657,1.4615,1.4645
2003-01-24,1.4644,1.4678,1.4634,1.4651
2003-01-27,1.4653,1.4701,1.4651,1.4684
2003-01-28,1.4687,1.4709,1.4658,1.4692
2003-01-29,1.4678,1.4694,1.4671,1.4694
2003-01-30,1.4695,1.4714,1.4658,1.4674
2003-01-31,1.4653,1.4701,1.4653,1.468
2003-02-03,1.4684,1.4716,1.4653,1.4673
2003-02-04,1.4671,1.4687,1.4637,1.4648
2003-02-05,1.4653,1.4701,1.4636,1.4687
2003-02-06,1.4672,1.468,1.4651,1.4663
2003-02-07,1.4663,1.4701,1.4651,1.4665
2003-02-10,1.4665,1.4674,1.4645,1.4665
2003-02-11,1.4663,1.4684,1.4653,1.4678
2003-02-12,1.4678,1.4695,1.4658,1.4688
2003-02-13,1.4686,1.4701,1.4672,1.468
2003-02-14,1.468,1.4723,1.4672,1.4699
2003-02-17,1.4709,1.4743,1.4699,1.471
2003-02-18,1.4714,1.4723,1.468,1.472
2003-02-19,1.4716,1.473,1.4699,1.4709
2003-02-20,1.4709,1.4714,1.4673,1.468
2003-02-21,1.468,1.4703,1.4658,1.4695
2003-02-24,1.4701,1.471,1.463,1.4649
2003-02-25,1.4651,1.4659,1.4592,1.4601
2003-02-26,1.46,1.4637,1.4594,1.4629
2003-02-27,1.4615,1.4651,1.4609,1.4615
2003-02-28,1.4617,1.4642,1.4594,1.4602
2003-03-03,1.4615,1.4636,1.4571,1.4579
2003-03-04,1.4579,1.4609,1.4558,1.4579
2003-03-05,1.4579,1.4608,1.457,1.4581
2003-03-06,1.4585,1.4653,1.4573,1.4642
2003-03-07,1.4638,1.4709,1.4629,1.4694
2003-03-10,1.4699,1.4709,1.4637,1.4653
2003-03-11,1.4659,1.4687,1.4636,1.4672
2003-03-12,1.4671,1.4693,1.4657,1.4687
2003-03-13,1.4687,1.4716,1.4645,1.4673
2003-03-14,1.4674,1.4695,1.4657,1.4667
2003-03-17,1.467,1.4701,1.4651,1.4673
2003-03-18,1.468,1.4729,1.467,1.4701
2003-03-19,1.4709,1.473,1.4672,1.473
2003-03-20,1.4723,1.4752,1.4689,1.4725
2003-03-21,1.473,1.4772,1.471,1.4764
2003-03-24,1.4749,1.4758,1.4722,1.4737
2003-03-25,1.4735,1.4752,1.4701,1.473
2003-03-26,1.4731,1.4773,1.472,1.4766
2003-03-27,1.4766,1.4815,1.4759,1.4785
2003-03-28,1.4781,1.4796,1.4735,1.4764
2003-03-31,1.476,1.4779,1.4731,1.4751
2003-04-01,1.4751,1.478,1.4743,1.4775
2003-04-02,1.4779,1.4865,1.4759,1.4852
2003-04-03,1.4853,1.4867,1.4815,1.4831
2003-04-04,1.4832,1.4881,1.4821,1.4865
2003-04-07,1.4865,1.4973,1.4838,1.4842
2003-04-08,1.4838,1.4872,1.4836,1.4857
2003-04-09,1.4857,1.4886,1.485,1.4865
2003-04-10,1.4861,1.4969,1.4857,1.496
2003-04-11,1.4962,1.4996,1.4946,1.4975
2003-04-14,1.4979,1.4988,1.4943,1.4966
2003-04-15,1.4966,1.504,1.496,1.5029
2003-04-16,1.5032,1.5053,1.4947,1.4954
2003-04-17,1.496,1.5038,1.4946,1.5025
2003-04-18,1.5025,1.5033,1.5015,1.5019
2003-04-21,1.5019,1.5104,1.5019,1.5084
2003-04-22,1.5089,1.5101,1.5023,1.5044
2003-04-23,1.5046,1.5082,1.5036,1.5068
2003-04-24,1.5065,1.5081,1.498,1.5009
2003-04-25,1.5012,1.5036,1.4988,1.5017
2003-04-28,1.5028,1.5079,1.4997,1.5057
2003-04-29,1.5056,1.5085,1.5036,1.5072
2003-04-30,1.5073,1.5153,1.5058,1.5135
